(15, 15, 45),88,[485, -877, -158],27371
(15, 15, 45),90,[192, -579, 13],27105
(15, 15, 45),90,[919, -464, -188],30872
(15, 15, 46),92,[1265, -695, -174],30022
(15, 15, 47),94,[707, -130, -25],30830
(15, 15, 47),94,[625, -548, -185],30070
(15, 15, 47),96,[1166, -388, -55],30529
(15, 15, 48),96,[1338, -370, -74],31007
(15, 15, 48),96,[962, -735, -285],30590
(15, 15, 49),98,[756, -378, 112],31009
(15, 15, 49),98,[484, -778, -79],31511
(15, 15, 50),100,[531, -1182, 82],31667
(15, 15, 50),100,[535, -944, -15],31584
(15, 15, 50),100,[229, -772, -293],31549
(15, 15, 51),102,[409, -827, -397],31494
(15, 15, 52),102,[532, -1119, -140],31768
(15, 15, 52),104,[1034, -379, 54],31677
(15, 15, 53),104,[626, -267, -317],31584
(15, 15, 53),106,[1237, -399, -22],31697
(15, 15, 53),106,[1291, -227, -40],31773
(15, 15, 54),108,[862, -718, -359],31568
(15, 15, 54),108,[666, -160, 86],31668
(15, 15, 55),110,[1129, -449, -256],30959
(15, 15, 55),110,[1134, -463, -58],30715
(15, 15, 56),110,[842, -145, 138],30300
(15, 15, 56),112,[854, -221, 59],30316
(15, 15, 57),112,[1229, -275, -133],30059
(15, 15, 57),114,[1350, -663, -309],30018
(15, 15, 58),114,[759, -181, 74],29937
(15, 15, 58),114,[729, -403, -268],29822
(15, 15, 58),116,[1182, -471, -144],30183
(15, 15, 59),116,[1331, -242, -20],30004
(15, 15, 59),116,[864, -524, -292],29782
(15, 16, 0),118,[796, -242, -19],30063
(15, 16, 0),118,[1129, -344, -207],30086
(15, 16, 1),120,[1500, -755, -210],29869
(15, 16, 1),120,[801, -548, -269],29809
(15, 16, 2),122,[1152, -397, -74],30213
(15, 16, 2),122,[1364, -1034, -261],30138
(15, 16, 3),122,[121, -161, -979],30130
(15, 16, 3),122,[47, 65, -793],31499
(15, 16, 4),124,[159, 63, -860],31208
(15, 16, 4),124,[121, -76, -1097],29785
(15, 16, 4),124,[182, -144, -1082],29995
(15, 16, 5),126,[27, 33, -859],30011
(15, 16, 5),126,[139, -94, -694],30224
(15, 16, 6),126,[1688, -259, -114],31304
(15, 16, 6),128,[732, -111, 113],31870
(15, 16, 7),130,[615, -517, -222],31908
(15, 16, 7),130,[1282, -367, -10],32005
(15, 16, 8),130,[1258, -319, -106],32040
(15, 16, 8),132,[1100, -752, -392],31842
(15, 16, 9),132,[807, -254, 32],32046
(15, 16, 9),132,[961, -395, -246],31976
(15, 16, 9),134,[1093, -454, -42],32007
(15, 16, 10),134,[1034, -394, -71],32138
(15, 16, 10),134,[-179, -858, -275],31867
(15, 16, 11),134,[-553, -179, -297],31580
(15, 16, 12),136,[-912, -447, -324],31806
(15, 16, 12),136,[372, -638, -326],31935
(15, 16, 12),138,[454, -657, 47],31412
(15, 16, 13),138,[1417, -302, -42],31973
(15, 16, 13),138,[1241, -406, -151],31899
(15, 16, 14),140,[991, -799, -185],31439
(15, 16, 14),140,[702, -173, 31],31871
(15, 16, 15),142,[752, -388, -142],31619
(15, 16, 15),142,[1331, -563, -143],31638
(15, 16, 15),142,[1307, -179, 64],31886
(15, 16, 16),142,[983, -762, -374],31429
(15, 16, 17),144,[814, -347, -219],31648
(15, 16, 17),146,[1114, -500, -98],31681
(15, 16, 17),146,[783, -171, -15],31826
(15, 16, 18),148,[754, -655, -286],31662
(15, 16, 18),148,[922, -250, 109],31871
(15, 16, 19),148,[1282, -342, -370],32054
(15, 16, 19),150,[1396, -694, -241],31790
(15, 16, 20),150,[730, -168, 137],32012
(15, 16, 20),150,[752, -515, -313],31920
(15, 16, 20),152,[1138, -483, -125],31990
(15, 16, 21),152,[1186, -170, 2],32079
(15, 16, 22),154,[709, -174, 32],32079
(15, 16, 22),154,[1029, -444, -266],32112
(15, 16, 23),156,[1179, -596, -95],32007
(15, 16, 23),156,[800, -179, 124],32262
(15, 16, 23),156,[793, -597, -277],32123
(15, 16, 24),158,[843, -225, 67],32284
(15, 16, 24),158,[1111, -360, -181],32240
(15, 16, 25),160,[1639, -792, -300],32207
(15, 16, 25),160,[765, -150, 104],32289
(15, 16, 26),162,[821, -530, -246],32259
(15, 16, 26),162,[1255, -415, -31],32326
(15, 16, 27),162,[966, -694, -158],32243
(15, 16, 27),164,[763, -167, 77],32460
(15, 16, 28),164,[852, -508, -239],32346
(15, 16, 28),166,[1343, -488, -80],32393
(15, 16, 28),166,[1219, -210, -19],32486
(15, 16, 29),166,[1035, -807, -381],32385
(15, 16, 29),168,[751, -204, 51],32474
(15, 16, 30),168,[892, -399, -195],32461
(15, 16, 30),170,[1182, -489, -88],32471
(15, 16, 31),170,[1083, -152, 104],32530
(15, 16, 31),172,[866, -669, -302],32451
(15, 16, 32),172,[1108, -513, -247],32477
(15, 16, 32),174,[1346, -558, -64],32481
(15, 16, 33),174,[857, -104, 90],32459
(15, 16, 33),176,[712, -596, -249],32483
(15, 16, 34),176,[947, -244, 35],32446
(15, 16, 34),176,[1173, -345, -111],32457
(15, 16, 34),178,[1919, -805, -343],32455
(15, 16, 35),178,[891, -168, 120],32437
(15, 16, 35),178,[828, -496, -320],32433
(15, 16, 36),180,[880, -219, -18],32448
(15, 16, 36),180,[990, -360, -249],32435
(15, 16, 37),182,[799, -159, 84],32435
(15, 16, 37),182,[717, -459, -173],32425
(15, 16, 38),184,[1335, -449, -96],32446
(15, 16, 38),184,[1202, -241, -5],32433
(15, 16, 39),186,[936, -837, -374],32452
(15, 16, 39),186,[839, -199, 75],32404
(15, 16, 39),186,[988, -383, -259],32388
(15, 16, 40),188,[1179, -439, 50],32448
(15, 16, 40),188,[886, -124, 64],32439
(15, 16, 41),188,[883, -750, -370],32413
(15, 16, 41),190,[749, -165, 67],32474
(15, 16, 42),192,[1029, -373, 49],32468
(15, 16, 42),192,[991, -190, 58],32497
(15, 16, 43),192,[811, -546, -300],32484
(15, 16, 43),194,[704, -232, 28],32473
(15, 16, 44),194,[1112, -343, -186],32471
(15, 16, 44),196,[1611, -718, -255],32489
(15, 16, 45),196,[886, -157, 10],32442
(15, 16, 45),196,[730, -475, -294],32471
(15, 16, 45),198,[875, -325, 17],32486
(15, 16, 46),198,[940, -339, -105],32469
(15, 16, 46),198,[1059, -596, -219],32454
(15, 16, 47),200,[756, -476, -263],32437
(15, 16, 48),202,[1238, -318, -42],32444
(15, 16, 48),202,[1129, -275, -62],32464
(15, 16, 48),204,[1041, -812, -429],32441
(15, 16, 49),204,[778, -214, 63],32458
(15, 16, 49),204,[963, -361, -243],32433
(15, 16, 50),206,[1116, -481, -19],32454
(15, 16, 50),206,[816, -136, 140],32431
(15, 16, 50),206,[888, -679, -288],32432
(15, 16, 51),208,[889, -221, 37],32442
(15, 16, 51),208,[1274, -281, -114],32432
(15, 16, 52),210,[751, -100, 107],32421
(15, 16, 53),212,[764, -497, -265],32416
(15, 16, 53),212,[1093, -303, 69],32448
(15, 16, 53),212,[1092, -330, -152],32451
(15, 16, 54),214,[1050, -802, -318],32436
(15, 16, 54),214,[721, -163, 60],32391
(15, 16, 55),216,[746, -356, -289],32390
(15, 16, 55),216,[1419, -521, -123],32422
(15, 16, 56),216,[1198, -158, 70],32411
(15, 16, 56),216,[845, -600, -382],32383
(15, 16, 56),218,[817, -218, 46],32411
(15, 16, 57),220,[1151, -540, -61],32405
(15, 16, 58),220,[758, -115, 132],32436
(15, 16, 58),220,[751, -562, -276],32391
(15, 16, 58),222,[889, -288, 12],32411
(15, 16, 59),222,[1211, -363, -119],32457
(15, 16, 59),224,[1411, -542, -89],32415
(15, 17, 0),224,[753, -138, 103],32415
(15, 17, 0),224,[885, -728, -381],32402
(15, 17, 1),226,[892, -199, 82],32447
(15, 17, 1),226,[1477, -359, -179],32398
(15, 17, 2),228,[1648, -891, -302],32434
(15, 17, 2),230,[862, -556, -318],32404
(15, 17, 3),230,[1241, -295, 43],32448
(15, 17, 3),230,[1065, -310, -136],32479
(15, 17, 4),232,[1038, -791, -228],32457
(15, 17, 4),232,[716, -158, 99],32457
(15, 17, 5),234,[836, -489, -270],32445
(15, 17, 5),234,[1304, -506, -127],32502
(15, 17, 5),234,[1121, -153, 104],32463
(15, 17, 6),234,[973, -719, -307],32474
(15, 17, 6),236,[816, -199, 48],32456
(15, 17, 7),236,[1253, -413, -206],32451
(15, 17, 7),238,[828, -125, 130],32461
(15, 17, 8),240,[817, -532, -255],32432
(15, 17, 8),240,[1023, -298, -27],32473
(15, 17, 9),240,[1076, -344, -131],32484
(15, 17, 9),242,[1072, -807, -284],32459
(15, 17, 10),242,[814, -218, 64],32476
(15, 17, 10),242,[906, -370, -242],32445
(15, 17, 10),244,[1350, -424, -19],32493
(15, 17, 11),244,[892, -122, 110],32504
(15, 17, 11),246,[808, -558, -274],32477
(15, 17, 12),246,[857, -241, 46],32458
(15, 17, 13),248,[1048, -717, -140],32491
(15, 17, 13),248,[555, -53, -4],32514
(15, 17, 13),250,[862, -508, 84],32472
(15, 17, 14),250,[1751, -569, -15],32422
(15, 17, 14),250,[1105, -49, 29],32557
(15, 17, 15),252,[896, -721, -123],32465
(15, 17, 15),252,[889, -205, 40],32536
(15, 17, 16),252,[1536, -383, -176],32550
(15, 17, 16),254,[1314, -849, -281],32497
(15, 17, 16),254,[1235, -148, 72],32574
(15, 17, 17),256,[739, -514, -246],32513
(15, 17, 18),256,[1256, -380, -174],32521
(15, 17, 18),258,[1175, -758, -192],32499
(15, 17, 19),258,[783, -216, 46],32525
(15, 17, 19),258,[942, -314, -184],32527
(15, 17, 19),260,[1278, -522, -113],32481
(15, 17, 20),260,[891, -161, 103],32498
(15, 17, 20),262,[688, -522, -268],32529
(15, 17, 21),262,[853, -260, 105],32446
(15, 17, 21),262,[1234, -334, -78],32507
(15, 17, 22),264,[1046, -720, -295],32513
(15, 17, 22),264,[780, -181, 117],32494
(15, 17, 23),266,[1449, -381, -12],32432
(15, 17, 23),266,[945, -124, 88],32530
(15, 17, 24),268,[736, -550, -314],32483
(15, 17, 24),268,[869, -263, 100],32527
(15, 17, 24),268,[1085, -271, -75],32522
(15, 17, 25),270,[1082, -724, -222],32479
(15, 17, 25),270,[722, -155, 102],32551
(15, 17, 26),272,[772, -418, -250],32463
(15, 17, 26),272,[1363, -472, -13],32527
(15, 17, 27),272,[1321, -134, 91],32538
(15, 17, 27),274,[958, -577, -241],32470
(15, 17, 28),274,[1178, -389, -211],32451
(15, 17, 28),276,[1474, -699, -260],32436
(15, 17, 29),276,[695, -120, 80],32486
(15, 17, 29),278,[663, -463, -218],32453
(15, 17, 30),278,[1395, -480, -4],32448
(15, 17, 30),278,[1075, -179, -33],32502
(15, 17, 30),278,[982, -748, -373],32472
(15, 17, 31),280,[760, -218, 104],32519
(15, 17, 31),280,[1226, -501, -284],32508
(15, 17, 32),282,[1292, -463, -59],32420
(15, 17, 32),282,[903, -87, 130],32494
(15, 17, 33),284,[767, -223, 78],32521
(15, 17, 33),284,[1348, -352, -150],32514
(15, 17, 34),286,[1324, -499, 45],32525
(15, 17, 34),286,[1242, -100, 89],32514
(15, 17, 35),288,[859, -596, -188],32460
(15, 17, 35),288,[721, -165, 36],32493
(15, 17, 36),288,[1089, -345, -214],32467
(15, 17, 36),290,[1168, -776, -301],32446
(15, 17, 36),290,[989, -123, 99],32522
(15, 17, 37),292,[549, -447, -256],32453
(15, 17, 37),292,[1070, -320, 212],32564
(15, 17, 38),294,[981, -452, -188],32510
(15, 17, 39),294,[1014, -623, 52],32435
(15, 17, 39),294,[231, 46, -888],31789
(15, 17, 39),294,[180, -174, -1399],31370
(15, 17, 40),296,[285, 210, -843],31357
(15, 17, 40),296,[1102, -753, -314],31864
(15, 17, 41),298,[1105, -243, 32],31969
(15, 17, 41),298,[1356, -231, -86],32055
(15, 17, 41),298,[875, -754, -127],32013
(15, 17, 42),300,[744, -110, 106],32079
(15, 17, 42),300,[919, -545, -208],31985
(15, 17, 43),302,[493, -524, -729],31661
(15, 17, 44),302,[-52, 119, -1128],31278
(15, 17, 44),304,[-18, 36, -765],31315
(15, 17, 44),304,[197, -95, -893],31368
(15, 17, 45),304,[124, -301, -1131],31297
(15, 17, 45),306,[536, -32, -747],31340
(15, 17, 46),306,[883, -275, -436],31773
(15, 17, 46),308,[860, -275, -114],31922
(15, 17, 47),308,[1237, -271, -91],32039
(15, 17, 47),308,[1167, -683, -237],31997
(15, 17, 47),310,[833, -139, 123],32079
(15, 17, 49),314,[624, -413, -260],32117
(15, 17, 49),314,[1541, -727, -226],32132
(15, 17, 50),314,[748, -202, 72],32195
(15, 17, 50),314,[1283, -214, 24],32255
(15, 17, 50),316,[692, -467, -302],32212
(15, 17, 51),316,[1323, -446, -141],32198
(15, 17, 51),316,[1276, -175, 17],32302
(15, 17, 51),318,[903, -524, -246],32291
(15, 17, 52),318,[821, -198, 39],32329
(15, 17, 52),318,[1245, -289, -100],32409
(15, 17, 53),320,[1008, -640, -189],32323
(15, 17, 53),320,[681, -398, -251],32435
(15, 17, 54),322,[1180, -452, 3],32439
(15, 17, 54),322,[998, -128, 100],32455
(15, 17, 55),324,[760, -581, -300],32406
(15, 17, 55),324,[740, -289, 47],32425
(15, 17, 56),324,[1157, -444, -130],32409
(15, 17, 56),326,[1034, -460, -152],32310
(15, 17, 56),326,[694, -179, 83],32350
(15, 17, 57),328,[865, -519, -229],32303
(15, 17, 57),328,[763, -277, 49],32327
(15, 17, 58),328,[1111, -340, -151],32344
(15, 17, 59),330,[721, -159, 55],32315
(15, 17, 59),332,[602, -366, -219],32281
(15, 18, 0),332,[1310, -609, -162],32285
(15, 18, 0),332,[1301, -174, 142],32390
(15, 18, 0),334,[743, -446, -314],32270
(15, 18, 1),334,[774, -262, 51],32281
(15, 18, 1),334,[1104, -254, -102],32324
(15, 18, 2),334,[1084, -580, -208],32277
(15, 18, 2),336,[730, -162, 92],32329
(15, 18, 3),336,[700, -300, -179],32316
(15, 18, 3),338,[1193, -422, -69],32297
(15, 18, 4),338,[893, -539, -282],32370
(15, 18, 4),340,[947, -301, 102],32401
(15, 18, 5),340,[1159, -259, -101],32464
(15, 18, 5),342,[1077, -654, -261],32414
(15, 18, 5),342,[761, -248, 60],32470
(15, 18, 6),342,[1242, -376, -254],32442
(15, 18, 6),344,[1377, -689, -318],32363
(15, 18, 7),344,[702, -145, 61],32436
(15, 18, 7),346,[610, -398, -197],32389
(15, 18, 8),346,[1393, -475, -15],32373
(15, 18, 8),346,[1376, -183, 125],32406
(15, 18, 9),348,[689, -258, 26],32367
(15, 18, 9),348,[1163, -320, -160],32424
(15, 18, 10),348,[1146, -570, -133],32433
(15, 18, 10),350,[771, -202, 84],32372
(15, 18, 11),350,[815, -349, -198],32366
(15, 18, 11),352,[1228, -466, -12],32407
(15, 18, 11),352,[850, -142, 115],32348
(15, 18, 12),354,[803, -599, -271],32378
(15, 18, 12),354,[890, -310, 165],32460
(15, 18, 13),354,[1237, -299, -125],32361
(15, 18, 13),354,[1014, -637, -211],32364
(15, 18, 14),356,[611, -301, -256],32314
(15, 18, 14),358,[939, -315, 69],32378
(15, 18, 15),358,[1133, -220, 39],32324
(15, 18, 15),358,[1003, -488, -242],32270
(15, 18, 16),360,[607, -236, 51],32357
(15, 18, 16),360,[1108, -348, -135],32320
(15, 18, 17),360,[1396, -549, -183],32304
(15, 18, 17),362,[714, -160, 36],32416
(15, 18, 17),362,[576, -340, -163],32370
(15, 18, 18),364,[1215, -503, -111],32364
(15, 18, 18),364,[932, -167, 37],32366
(15, 18, 19),366,[740, -236, 84],32372
(15, 18, 20),366,[934, -304, -163],32353
(15, 18, 20),368,[1834, -935, -383],32324
(15, 18, 20),368,[673, -80, 120],32399
(15, 18, 21),370,[783, -538, -233],32324
(15, 18, 21),370,[1262, -395, 75],32364
(15, 18, 22),370,[910, -141, 57],32481
(15, 18, 22),372,[707, -491, -207],32420
(15, 18, 23),372,[1283, -340, 48],32500
(15, 18, 23),372,[1372, -140, 7],32524
(15, 18, 23),374,[864, -705, -293],32450
(15, 18, 24),374,[1467, -418, -266],32504
(15, 18, 25),376,[1253, -759, -252],32482
(15, 18, 25),376,[766, -183, 69],32512
(15, 18, 25),376,[1110, -451, -189],32467
(15, 18, 26),378,[1425, -562, -173],32451
(15, 18, 26),378,[577, -146, 24],32445
(15, 18, 27),380,[935, -443, -182],32402
(15, 18, 27),380,[1459, -807, -203],32393
(15, 18, 28),380,[587, -251, -482],32079
(15, 18, 28),380,[171, -107, -825],31928
(15, 18, 28),382,[763, 31, -890],31741
(15, 18, 29),382,[699, -403, -680],31980
(15, 18, 30),382,[489, -484, -490],32091
(15, 18, 30),384,[1072, -427, -39],32145
(15, 18, 31),384,[764, -623, -412],32230
(15, 18, 31),384,[820, -252, 95],32321
(15, 18, 31),384,[1173, -281, -185],32336
(15, 18, 32),384,[1003, -539, -194],32270
(15, 18, 32),386,[907, -88, 81],32452
(15, 18, 33),386,[863, -375, -220],32407
(15, 18, 33),388,[1513, -456, 26],32395
(15, 18, 33),388,[798, -98, -46],32433
(15, 18, 34),390,[1196, -272, 114],32431
(15, 18, 35),390,[1456, -211, -82],32423
(15, 18, 35),392,[976, -932, -299],32354
(15, 18, 36),392,[960, -193, 167],32430
(15, 18, 36),392,[1703, -580, -182],32367
(15, 18, 36),394,[1315, -520, -88],32330
(15, 18, 37),394,[635, 119, 83],32410
(15, 18, 37),396,[881, -682, -142],32392
(15, 18, 38),396,[1931, -376, 99],32463
(15, 18, 38),396,[904, -59, -62],32443
(15, 18, 39),398,[773, -850, -318],32430
(15, 18, 39),398,[1662, -313, -168],32449
(15, 18, 40),400,[1456, -1107, -402],32447
(15, 18, 40),400,[620, -108, 161],32423
(15, 18, 41),402,[1164, -346, -270],32395
(15, 18, 41),402,[1665, -426, -9],32466
(15, 18, 42),402,[777, -120, 80],32431
(15, 18, 42),404,[848, -610, -317],32442
(15, 18, 42),404,[1067, -243, 152],32528
(15, 18, 43),404,[1363, -274, -159],32437
(15, 18, 43),406,[1572, -898, -314],32416
(15, 18, 44),406,[713, -109, 97],32451
(15, 18, 44),408,[1479, -346, 62],32535
(15, 18, 45),408,[1439, -91, -46],32467
(15, 18, 45),410,[897, -946, -306],32094
(15, 18, 46),410,[583, -221, -13],32111
(15, 18, 46),412,[890, -737, 61],32016
(15, 18, 47),412,[985, -674, -14],31874
(15, 18, 47),412,[982, -799, -33],31930
(15, 18, 47),414,[472, -397, 73],31830
(15, 18, 48),414,[709, -468, 80],31538
(15, 18, 48),414,[985, 506, -323],31246
(15, 18, 49),416,[1032, 432, -144],31282
